treaty_id,treaty_name,treaty_type,business_line,cedant,reinsurer,currency,territory,inception_date,expiry_date,premium,commission,brokerage,retention,limit,cession_rate,minimum_premium,maximum_premium,profit_commission,loss_corridor,aggregate_limit,reinstatements,rating_method,experience_period,loss_ratio,expense_ratio,combined_ratio,total_historical_claims,total_claim_count,largest_historical_claim,average_claim_size,claim_volatility,annual_claim_frequency,total_sum_insured,total_policy_count,average_policy_size,largest_policy_size
TR593396,Allstate - Surplus 2024,Surplus,Property,Allstate,Hannover Re,GBP,France,2024-01-01,2024-12-31,50597968.457637414,0.2380006247455013,0.0304874842149304,1122295.2430861508,11222952.430861508,0.0,0.0,60675692.54281555,0.1307872589332466,Not Available,0.0,0,Original Terms,3 years,0.955957005372856,0.4407497703570953,1.3967067757299512,30376996.506316792,12,4458701.693865663,2531416.3755263994,1752451.3557699851,2.4000000000000004,694537856.6444104,256,2713038.502517228,4982146.252922072
TR326443,Hartford - Surplus 2024,Surplus,Property,Hartford,Munich Re,GBP,United Kingdom,2024-01-01,2024-12-31,91357705.12537226,0.1816571792684816,0.018811954412649,1431580.3622273218,11452642.897818577,0.0,79515136.56778224,101466025.8068262,0.1206414293408497,Not Available,0.0,0,Experience Rating,15 years,0.7529118389257001,0.330930071530209,1.0838419104559092,35504679.01591846,14,4348891.29647241,2536048.501137033,1314603.0031011775,2.8000000000000003,878634345.0376961,361,2433890.152458992,4991340.877855425
TR149970,AIG - Catastrophe 2024,Catastrophe,Property,AIG,Lloyd's of London,EUR,Germany,2024-01-01,2024-12-31,47212459.87091894,0.0,0.046231253934211,64221155.903963305,513769247.2317064,0.0,40750488.05079474,50441463.37982295,0.0778553777566052,92%-111%,1027538494.4634128,1,Cat Modeling,3 years,0.5012753383663087,0.3447279750571183,0.8460033134234269,30232773.25244757,11,4830245.029229125,2748433.932040688,1674767.6584748435,2.2,844930793.5911994,337,2507213.0373626095,4983913.117714239
TR409684,State Farm - Excess of Loss 2024,Excess of Loss,Motor,State Farm,Munich Re,USD,United Kingdom,2024-01-01,2024-12-31,81224215.1011294,0.0,0.035841566804296,5134259.963401274,56476859.59741401,0.0,0.0,88636988.81895307,0.0,Not Available,0.0,0,Exposure Rating,3 years,0.5171638105360501,0.1890236369239369,0.7061874474599871,38683678.7053546,14,4962380.026669129,2763119.9075253285,1498176.028503192,2.8000000000000003,631782183.5785668,230,2746879.0590372467,4981854.181376256
TR685155,AIG - Catastrophe 2024,Catastrophe,Health,AIG,Swiss Re,USD,United Kingdom,2024-01-01,2024-12-31,83750787.06790015,0.0,0.016150464227573,83862971.26357855,1006355655.1629426,0.0,0.0,93786447.1265152,0.1560640611415147,Not Available,5031778275.8147135,1,Cat Modeling,3 years,1.073931770349322,0.4401471437287755,1.5140789140780977,22398853.23408262,9,4806030.519484778,2488761.4704536246,1207461.8785838166,1.8,715489817.3130013,283,2528232.5700106053,4990107.939959564
TR586544,Chubb - Excess of Loss 2024,Excess of Loss,Property,Chubb,Hannover Re,USD,Canada,2024-01-01,2024-12-31,47216575.157364994,0.0,0.0409177588993101,5397141.802431136,102545694.2461916,0.0,0.0,51134666.5685189,0.0,Not Available,0.0,0,Exposure Rating,15 years,0.8903129021692628,0.4422741482945506,1.332587050463813,12614672.123805087,9,3087934.9832716268,1401630.235978343,803189.9107087065,1.8,783318264.4597822,298,2628584.7800663835,4968087.181785247
TR841475,State Farm - Excess of Loss 2024,Excess of Loss,Casualty,State Farm,SCOR,EUR,Canada,2024-01-01,2024-12-31,50529131.91083254,0.0,0.0174552780422827,2924764.6724725217,46796234.75956035,0.0,44617138.63645957,59895108.72964592,0.0,Not Available,0.0,0,Experience Rating,15 years,0.9462217509890182,0.2879571773484086,1.234178928337427,27272943.13994851,14,4547104.4355064295,1948067.3671391793,1380866.2450828434,2.8000000000000003,701665765.3023341,275,2551511.8738266695,4995905.363534498
TR215981,Chubb - Surplus 2024,Surplus,Health,Chubb,Swiss Re,USD,United Kingdom,2024-01-01,2024-12-31,47190228.66947258,0.1822359042923622,0.01470927753809,896761.4957767373,7174091.966213899,0.0,0.0,54815337.66793415,0.1464146990702271,Not Available,0.0,0,Cat Modeling,10 years,1.1680348411614685,0.4178799552332248,1.5859147963946931,34912644.752932936,14,4632762.507400404,2493760.3394952095,1504430.840596804,2.8000000000000003,390902335.2101702,159,2458505.2528941524,4961494.301265615
TR146201,State Farm - Excess of Loss 2024,Excess of Loss,Aviation,State Farm,SCOR,EUR,United States,2024-01-01,2024-12-31,12314751.793463737,0.0,0.0371443589167038,8369509.301089034,41847546.505445175,0.0,11085422.463170938,14708526.94325462,0.0,77%-123%,0.0,0,Exposure Rating,10 years,0.6380322679280201,0.3163299750223995,0.9543622429504196,10611546.197981883,5,3081345.4106846,2122309.2395963767,894107.7995124344,1.0,1257451595.9933097,497,2530083.6941515286,4988389.427405733
TR999096,Allstate - Excess of Loss 2024,Excess of Loss,Health,Allstate,Munich Re,USD,Canada,2024-01-01,2024-12-31,38096772.34033453,0.0,0.0228961036396572,1316682.062900133,3950046.188700399,0.0,0.0,44212712.52448184,0.0,86%-111%,0.0,0,Experience Rating,3 years,0.435289816085,0.3985818255023103,0.8338716415873104,23466616.19173508,10,4978150.63354479,2346661.619173508,1757782.5134818472,2.0,834573148.5438756,336,2483848.656380582,4987379.859926729
TR479594,Hartford - Excess of Loss 2024,Excess of Loss,Aviation,Hartford,SCOR,CAD,United States,2024-01-01,2024-12-31,49315297.13756256,0.0,0.0252621129226374,5022826.157280216,100456523.14560433,0.0,0.0,55934870.52647942,0.1674826656162984,82%-106%,0.0,0,Exposure Rating,3 years,1.1220032899829475,0.3942152431921569,1.5162185331751048,34618026.03036088,13,4661331.4357927935,2662925.079258529,1381623.9064733507,2.6,887901343.8612586,341,2603816.25765765,4986795.6960040415
TR771833,Hartford - Excess of Loss 2024,Excess of Loss,Aviation,Hartford,SCOR,EUR,Canada,2024-01-01,2024-12-31,53033890.23713326,0.0,0.0342954176379945,8771645.987907764,35086583.951631054,0.0,42568998.510124154,56085391.53128478,0.1822267087817835,Not Available,0.0,0,Cat Modeling,10 years,0.5638767261682378,0.1712258405551654,0.7351025667234032,10393239.494194534,5,3591863.9027388664,2078647.8988389068,1276220.5334863893,1.0,1046154066.1914078,406,2576734.1531808074,4981946.908423033
TR846665,Allstate - Quota Share 2024,Quota Share,Health,Allstate,Hannover Re,CAD,France,2024-01-01,2024-12-31,28036517.904235967,0.1959287609456975,0.0498663830907426,0.6200718919672339,0.0,0.3799281080327661,25570532.869803675,31999426.59869148,0.0511797050468018,94%-105%,0.0,0,Original Terms,3 years,1.0645736774247667,0.2349481825851639,1.2995218600099308,42743358.896845736,15,4819757.465566507,2849557.2597897155,1822322.7723460165,3.0,377813781.0301918,144,2623706.812709665,4907727.712532761
TR595117,Hartford - Excess of Loss 2024,Excess of Loss,Aviation,Hartford,Munich Re,EUR,Canada,2024-01-01,2024-12-31,91145771.7345071,0.0,0.0327013438220551,6225859.757260783,62258597.57260783,0.0,0.0,0.0,0.0,Not Available,0.0,0,Exposure Rating,10 years,0.8310301908776248,0.2778743573914488,1.1089045482690736,16169923.106397562,6,3152843.2805820787,2694987.1843995936,490826.18178376235,1.2000000000000002,800429680.5313252,293,2731841.9130761954,4997497.412248907
TR361924,Hartford - Quota Share 2024,Quota Share,Health,Hartford,Hannover Re,EUR,Germany,2024-01-01,2024-12-31,25745667.28005172,0.3161336675345585,0.0140676663702343,0.7700548369954825,0.0,0.2299451630045175,21987693.010332767,30055053.748873647,0.0785617964333169,92%-122%,0.0,0,Original Terms,3 years,0.6880671564301151,0.285487657770489,0.973554814200604,38451824.492791064,14,3945074.907235509,2746558.8923422187,1027658.079093238,2.8000000000000003,415416729.18476045,160,2596354.557404753,4998554.738145251
TR464933,Hartford - Quota Share 2024,Quota Share,Casualty,Hartford,Hannover Re,USD,Canada,2024-01-01,2024-12-31,5292090.423288281,0.2738446641139644,0.0135972494053551,0.5016772137858483,0.0,0.4983227862141517,4325932.431226545,0.0,0.0,Not Available,0.0,0,Exposure Rating,5 years,0.9193429661944804,0.1825008727362024,1.1018438389306828,33061999.171853226,11,4382066.663200167,3005636.2883502934,980238.2194016875,2.2,493258504.28519756,195,2529530.7912061415,4990118.153890858
TR115951,State Farm - Surplus 2024,Surplus,Motor,State Farm,Swiss Re,CAD,Germany,2024-01-01,2024-12-31,80524080.4082018,0.2391199761435168,0.0234112119676406,1893831.2019093623,11362987.211456176,0.0,0.0,89584558.19618621,0.0587971598900923,Not Available,0.0,0,Cat Modeling,10 years,0.6265578250086281,0.394471119287647,1.0210289442962752,19088771.409630377,8,3611910.9735905007,2386096.426203797,1220049.2078123116,1.6,1126312491.389705,445,2531039.306493719,4984445.279686166
TR324796,Chubb - Excess of Loss 2024,Excess of Loss,Health,Chubb,Munich Re,EUR,United Kingdom,2024-01-01,2024-12-31,5382677.562685273,0.0,0.023414223330122,7819539.609914542,93834475.31897452,0.0,5033694.816820453,6145090.338638082,0.098919106693993,Not Available,0.0,0,Original Terms,5 years,0.7058275150894665,0.2645552105813961,0.9703827256708626,15487693.149236873,5,4938127.1085111275,3097538.6298473747,1573694.3333566915,1.0,446120798.7589216,180,2478448.881994009,4963518.758281871
TR541844,Hartford - Surplus 2024,Surplus,Marine,Hartford,Hannover Re,USD,France,2024-01-01,2024-12-31,12925954.57144628,0.168897635775288,0.0252903064255825,969682.5956163212,3878730.382465284,0.0,11514176.069831248,15387881.07000805,0.0,94%-111%,0.0,0,Cat Modeling,3 years,0.68385428104949,0.2687218889245797,0.9525761699740696,38285596.3931692,14,4949253.755198904,2734685.456654943,1412618.6282900823,2.8000000000000003,1156348626.0462592,452,2558293.4204563256,4985846.905108984
TR522585,AIG - Catastrophe 2024,Catastrophe,Aviation,AIG,Hannover Re,USD,France,2024-01-01,2024-12-31,68944420.69490662,0.0,0.0304061395848214,98492935.25737429,886436417.3163685,0.0,0.0,76749105.93191077,0.0619697037835464,90%-112%,2659309251.9491053,2,Exposure Rating,10 years,0.8723908647303248,0.3341909546514563,1.206581819381781,18665768.486474384,8,4321629.091362621,2333221.060809298,1235438.4579682557,1.6,403922925.11897594,161,2508838.044217242,4996458.2695278805
TR706148,AIG - Excess of Loss 2024,Excess of Loss,Property,AIG,Swiss Re,CAD,France,2024-01-01,2024-12-31,66067911.3157553,0.0,0.0306031609885222,5385061.179699902,75390856.51579863,0.0,56698718.04404785,72489470.60722885,0.1694672825911489,83%-113%,0.0,0,Exposure Rating,15 years,0.8969150831564491,0.1911989213539012,1.0881140045103503,27592851.90665541,9,4649953.05033378,3065872.4340728233,1442886.8877579109,1.8,535951413.2190624,211,2540054.091085604,4968542.741098374
TR962541,Allstate - Catastrophe 2024,Catastrophe,Motor,Allstate,SCOR,CAD,United States,2024-01-01,2024-12-31,24715397.25325512,0.0,0.0493887619661577,29594504.5710001,355134054.8520012,0.0,20076031.704215847,0.0,0.1488909779268231,Not Available,1065402164.5560036,2,Exposure Rating,3 years,0.9699282248496434,0.1622519335797746,1.132180158429418,37702030.71041215,15,4735067.396434047,2513468.714027477,1282212.3905232775,3.0,938781890.5868669,353,2659438.783532201,4998606.161089454
TR217937,Hartford - Surplus 2024,Surplus,Aviation,Hartford,Swiss Re,EUR,Germany,2024-01-01,2024-12-31,31051474.880496755,0.17385570174658,0.039893931628571,1472869.1544208769,14728691.544208769,0.0,0.0,34305549.44052473,0.0,Not Available,0.0,0,Exposure Rating,10 years,0.5988222451529864,0.4068032335108413,1.005625478663828,18973633.265117403,7,4400724.240842757,2710519.037873915,1020864.0025582843,1.4000000000000001,414491833.9463707,166,2496938.758713077,4983717.61049774
TR493294,Chubb - Catastrophe 2024,Catastrophe,Property,Chubb,Munich Re,EUR,Germany,2024-01-01,2024-12-31,39684448.99068487,0.0,0.0479912784828811,53393755.707366966,640725068.4884036,0.0,32056030.00689711,0.0,0.0,Not Available,3203625342.4420176,4,Cat Modeling,5 years,0.4556426674493663,0.4105383964005925,0.8661810638499589,31853355.406637035,14,4858545.891100186,2275239.6719026454,1538854.4344308828,2.8000000000000003,775879010.7279446,308,2519087.6971686515,4990889.09539839
TR433284,AIG - Surplus 2024,Surplus,Marine,AIG,SCOR,GBP,France,2024-01-01,2024-12-31,64460890.46957484,0.1695658334296189,0.0352625708936165,574265.0409190346,1722795.1227571038,0.0,54211189.654977,74798621.21631381,0.1102275597823291,Not Available,0.0,0,Exposure Rating,3 years,0.4748376455449246,0.4070040717908357,0.8818417173357603,34151018.23753219,15,4587934.012967033,2276734.5491688126,1321499.159232979,3.0,659112463.7042572,254,2594930.9594655796,4975603.749472026
TR142604,Chubb - Surplus 2024,Surplus,Motor,Chubb,Swiss Re,GBP,United States,2024-01-01,2024-12-31,97544700.8048225,0.2175601125594166,0.043127059200418,838543.0169174582,6708344.135339665,0.0,84426759.10713214,115005114.79790896,0.1899472480530828,Not Available,0.0,0,Original Terms,15 years,1.192777481285512,0.2768651764545196,1.4696426577400314,22324640.535789967,9,4961696.39694002,2480515.615087774,1591471.6873538159,1.8,968272777.1361825,374,2588964.644749151,4999271.4897998795
TR440376,AIG - Surplus 2024,Surplus,Motor,AIG,Lloyd's of London,EUR,United Kingdom,2024-01-01,2024-12-31,96351472.43676366,0.2146292298251769,0.0360820851821687,1758175.5465793232,7032702.186317293,0.0,87918292.57302201,0.0,0.154820445449112,Not Available,0.0,0,Original Terms,15 years,0.6710576559096464,0.4328855932552234,1.1039432491648695,39080127.701782286,15,4921181.694679095,2605341.8467854857,1408036.368114761,3.0,733716276.0350044,276,2658392.3044746537,4987744.253801159
TR202954,Hartford - Surplus 2024,Surplus,Casualty,Hartford,Swiss Re,GBP,United States,2024-01-01,2024-12-31,18963401.848028697,0.2158899521984518,0.0223226127870378,1708988.324577645,11962918.272043517,0.0,16913142.16442454,20119494.940495517,0.0,Not Available,0.0,0,Experience Rating,5 years,0.4670374398714548,0.4186752256156063,0.8857126654870612,22737955.341122974,10,4384104.288742304,2273795.5341122975,1362100.3930647196,2.0,723552569.2514005,284,2547720.3142654947,4971487.603984216
TR164686,Allstate - Excess of Loss 2024,Excess of Loss,Motor,Allstate,Hannover Re,USD,United States,2024-01-01,2024-12-31,52222646.684350625,0.0,0.0254069026093106,6402683.7085651895,19208051.125695568,0.0,42589526.562316775,0.0,0.1326563514542301,94%-107%,0.0,0,Exposure Rating,10 years,1.1569444455478806,0.4251879346617568,1.5821323802096374,29654832.43362002,10,4853837.664344213,2965483.243362002,1185272.5793959317,2.0,1048105446.8364822,428,2448844.5019543977,4987191.207224619
TR700150,AIG - Catastrophe 2024,Catastrophe,Health,AIG,SCOR,CAD,United Kingdom,2024-01-01,2024-12-31,7311346.336347285,0.0,0.0377928852005453,20444445.33425633,327111125.34810126,0.0,5911805.438909736,8757356.262334703,0.0500512517022704,Not Available,981333376.0443038,1,Experience Rating,10 years,1.191918686908418,0.3028722844741631,1.494790971382581,8228805.7541836295,6,2520062.4417516035,1371467.6256972717,735909.6836473065,1.2000000000000002,1015948198.7021132,398,2552633.665080686,4989789.27984311
TR274466,State Farm - Excess of Loss 2024,Excess of Loss,Health,State Farm,Swiss Re,USD,United States,2024-01-01,2024-12-31,19811550.241561163,0.0,0.0127017972947723,9368714.390227403,168636859.02409327,0.0,0.0,0.0,0.0,Not Available,0.0,0,Experience Rating,5 years,0.4284452359300859,0.3089878364636851,0.737433072393771,16391327.686247906,5,4046576.677053014,3278265.537249581,573276.7816920684,1.0,535415462.7592702,212,2525544.6356569347,4983817.952387675
TR657942,Chubb - Excess of Loss 2024,Excess of Loss,Property,Chubb,Munich Re,USD,Germany,2024-01-01,2024-12-31,34870761.60004729,0.0,0.0235553268659824,1977879.0216283228,33623943.36768149,0.0,29942331.485071182,40002768.395448685,0.0,Not Available,0.0,0,Experience Rating,5 years,0.4639456928794805,0.2799379795694067,0.7438836724488873,19170321.087737247,6,4831014.625982844,3195053.5146228746,1289018.8084356913,1.2000000000000002,1254198649.4177737,490,2559589.080444436,4999273.088658135
TR228234,State Farm - Catastrophe 2024,Catastrophe,Motor,State Farm,Swiss Re,GBP,United Kingdom,2024-01-01,2024-12-31,84269784.92282647,0.0,0.0401215977016624,85351164.35144632,1707023287.0289264,0.0,78578762.17456391,96016415.1664603,0.0,Not Available,8535116435.144632,1,Original Terms,10 years,0.4907897317307979,0.2595338746528725,0.7503236063836705,30089574.829932872,12,4363167.142622436,2507464.569161073,1241913.792755193,2.4000000000000004,1286542835.516824,492,2614924.462432569,4991439.45991479
TR520966,AIG - Surplus 2024,Surplus,Aviation,AIG,Hannover Re,CAD,France,2024-01-01,2024-12-31,47870505.46358776,0.2587932796000493,0.0253493014455102,1012620.7785167386,10126207.785167385,0.0,0.0,53418052.642294645,0.1726898788751212,88%-111%,0.0,0,Exposure Rating,5 years,1.066280776435124,0.2337423407761692,1.3000231172112933,11495515.927199265,6,4006175.337208478,1915919.3211998774,1461931.9702553903,1.2000000000000002,1140563707.9407544,444,2568837.180046744,4975476.4479458295
TR688747,Hartford - Excess of Loss 2024,Excess of Loss,Property,Hartford,Lloyd's of London,GBP,Canada,2024-01-01,2024-12-31,91054893.45986892,0.0,0.0122865341251563,5748981.040841698,34493886.245050184,0.0,85548639.37117514,105853418.8996284,0.1347175647508134,Not Available,0.0,0,Cat Modeling,5 years,1.0095283028586337,0.1820756342719063,1.19160393713054,17954884.510964975,9,3909265.14365346,1994987.167884997,1126353.6703920045,1.8,724262967.3816736,274,2643295.5013929694,4975300.427066392
TR260426,AIG - Catastrophe 2024,Catastrophe,Aviation,AIG,SCOR,CAD,United States,2024-01-01,2024-12-31,92295766.89250244,0.0,0.0132778980967886,80837915.60492505,1616758312.098501,0.0,82518873.68887046,97248095.90704171,0.1983997321109657,95%-106%,8083791560.492505,4,Cat Modeling,5 years,0.4997787198143415,0.3460092226822242,0.8457879424965657,25759811.804545335,11,4982118.109320287,2341801.073140485,1623521.8120505854,2.2,1263486638.4989762,500,2526973.2769979523,4996120.2292155055
TR724472,Allstate - Quota Share 2024,Quota Share,Health,Allstate,SCOR,GBP,United States,2024-01-01,2024-12-31,51257667.03656034,0.2077958373677347,0.0221163502008902,0.4327536958921801,0.0,0.5672463041078198,0.0,58290493.95848858,0.0618010094331005,77%-114%,0.0,0,Original Terms,3 years,0.480123773326601,0.3447262158966827,0.8248499892232838,15188073.710677816,7,4175896.4594822577,2169724.8158111167,1355613.0081199717,1.4000000000000001,249130310.3217325,101,2466636.7358587375,4857923.858310399
TR657190,Chubb - Surplus 2024,Surplus,Property,Chubb,SCOR,CAD,Germany,2024-01-01,2024-12-31,14901830.254502336,0.2108431865349851,0.01799610532744,1051273.3266262254,6307639.959757352,0.0,12408128.937310308,17339329.396744158,0.0551109282061052,Not Available,0.0,0,Exposure Rating,5 years,0.9731133629854126,0.3712487030695472,1.34436206605496,13168146.82974656,7,3489580.450584901,1881163.832820937,844550.3255229437,1.4000000000000001,1104098051.6706579,434,2544004.727351746,4989293.663352931
TR235845,State Farm - Excess of Loss 2024,Excess of Loss,Marine,State Farm,Hannover Re,EUR,United States,2024-01-01,2024-12-31,73997400.34587602,0.0,0.0420199138081232,7406921.325123961,125917662.52710734,0.0,63650872.901349165,0.0,0.0,95%-124%,0.0,0,Exposure Rating,15 years,0.4203473083196996,0.2357380472683021,0.6560853555880017,30825063.064863544,14,4770189.400781239,2201790.2189188246,1499211.5614250172,2.8000000000000003,1014342110.2260245,414,2450101.7155217985,4997916.962404367
TR562208,AIG - Surplus 2024,Surplus,Motor,AIG,SCOR,EUR,Germany,2024-01-01,2024-12-31,12939055.128601002,0.2147924635723552,0.0463783552584582,1009784.1049542504,10097841.049542503,0.0,11325191.527237428,14963855.470789645,0.0,Not Available,0.0,0,Experience Rating,15 years,0.757666835213126,0.1684441994038157,0.9261110346169418,27825804.61382367,15,4285532.153882434,1855053.640921578,1179361.4419296887,3.0,482928378.6542423,190,2541728.3087065383,4987846.427741135
TR426221,State Farm - Excess of Loss 2024,Excess of Loss,Casualty,State Farm,Lloyd's of London,GBP,Canada,2024-01-01,2024-12-31,1315505.6751838557,0.0,0.0347927462308898,5602300.612634892,28011503.063174456,0.0,0.0,1467298.5089616422,0.0730685941520144,81%-110%,0.0,0,Cat Modeling,10 years,1.188244862230006,0.4352926518275324,1.6235375140575383,35112209.76624868,15,4661563.565472282,2340813.984416579,1407941.7518341392,3.0,510952598.36490816,201,2542052.7281836225,4980015.290019541
TR581280,Hartford - Quota Share 2024,Quota Share,Motor,Hartford,SCOR,CAD,France,2024-01-01,2024-12-31,74215913.5839278,0.2463420595250367,0.0135604190199872,0.7485957417493195,0.0,0.2514042582506804,59907220.01515156,87433557.17488773,0.0539504903761671,87%-116%,0.0,0,Original Terms,5 years,0.9446681083275704,0.2523364317058233,1.1970045400333935,8743851.588366212,5,3260321.9006756837,1748770.3176732424,1024638.958434946,1.0,947246629.2602813,367,2581053.4857228375,4999965.067339502
TR651788,Allstate - Excess of Loss 2024,Excess of Loss,Property,Allstate,Swiss Re,CAD,France,2024-01-01,2024-12-31,78685077.0675179,0.0,0.0106833280787027,2317019.492332372,25487214.41565609,0.0,73570629.70289883,0.0,0.1525489026742128,91%-107%,0.0,0,Experience Rating,15 years,0.4464383638656664,0.3270140092072092,0.7734523730728757,18583681.016202293,6,4992979.992075838,3097280.169367049,1751121.5361149162,1.2000000000000002,658647751.5253615,251,2624094.627591082,4982872.541496091
TR599274,Hartford - Excess of Loss 2024,Excess of Loss,Marine,Hartford,SCOR,USD,Canada,2024-01-01,2024-12-31,22547620.574815407,0.0,0.0370236311236471,5570076.7287458405,22280306.91498336,0.0,19420707.82819603,24713145.65957622,0.1258995128868597,77%-105%,0.0,0,Original Terms,3 years,1.0655129524302067,0.4062976353219132,1.47181058775212,34076042.76716415,13,4914597.782374243,2621234.0590126268,1775086.8941493686,2.6,1013881012.7039869,432,2346946.788666636,4994423.688470523
TR380710,Hartford - Surplus 2024,Surplus,Property,Hartford,Lloyd's of London,USD,United States,2024-01-01,2024-12-31,3615444.3082578126,0.1537530999640315,0.0326951355921075,1972961.3874647575,15783691.09971806,0.0,2980468.5676011187,4044371.1737739025,0.1343966789925945,Not Available,0.0,0,Original Terms,15 years,0.5498367310298582,0.3419008247446471,0.8917375557745053,10529594.665664205,5,4766042.510731795,2105918.9331328413,1980731.4786824172,1.0,477914768.8471583,187,2555693.9510543225,4966227.798654522
TR521229,Allstate - Catastrophe 2024,Catastrophe,Motor,Allstate,SCOR,EUR,France,2024-01-01,2024-12-31,95448801.01580268,0.0,0.0396283298230272,53699552.368277065,859192837.892433,0.0,81299939.81626798,107580963.16438574,0.0585397901082459,77%-119%,4295964189.462165,1,Cat Modeling,10 years,0.4752186854019022,0.1516285107686909,0.6268471961705933,35282406.096906275,14,4778372.706786654,2520171.864064734,1601119.702882893,2.8000000000000003,754458039.3363818,297,2540262.7587083564,4967639.844560723
TR916065,Hartford - Catastrophe 2024,Catastrophe,Casualty,Hartford,Swiss Re,USD,Canada,2024-01-01,2024-12-31,68516373.73696898,0.0,0.0216743082607795,69189291.34126493,761082204.7539142,0.0,61413622.95756718,81658153.50791653,0.1052887148351748,84%-118%,3805411023.7695713,1,Experience Rating,3 years,0.7022570007257444,0.3917342262514891,1.0939912269772334,32502959.23153283,14,4542051.241438975,2321639.945109488,1694069.3212795272,2.8000000000000003,1267680663.0829623,488,2597706.2768093487,4981725.132067359
TR319024,AIG - Catastrophe 2024,Catastrophe,Property,AIG,Munich Re,USD,Germany,2024-01-01,2024-12-31,6469397.999828828,0.0,0.0446186245020421,90560441.54110666,1720648389.2810264,0.0,5669631.918228944,7329414.539701696,0.1860471783221034,Not Available,8603241946.405132,2,Experience Rating,15 years,0.4103819385423128,0.3647838615121272,0.77516580005444,29059328.271792334,11,4792892.456073803,2641757.115617485,1567587.1766293354,2.2,728281738.5418783,275,2648297.2310613757,4990358.0504692085
TR708597,AIG - Surplus 2024,Surplus,Marine,AIG,Hannover Re,EUR,United States,2024-01-01,2024-12-31,92749027.86158448,0.2211871294993584,0.030671095477503,1230361.6009296374,6151808.004648187,0.0,76843954.46663646,98679191.81863138,0.0,Not Available,0.0,0,Cat Modeling,15 years,0.6276672336469551,0.2483474411644086,0.8760146748113637,47314406.91251671,14,4822452.738988772,3379600.493751194,1775997.808562205,2.8000000000000003,543596191.464238,206,2638816.4634186313,4999823.611097214
TR408573,AIG - Excess of Loss 2024,Excess of Loss,Health,AIG,Hannover Re,EUR,United Kingdom,2024-01-01,2024-12-31,33269562.017292984,0.0,0.0393540359750306,9241568.813139092,101657256.94453,0.0,30456651.43223171,36761519.88831701,0.0,Not Available,0.0,0,Cat Modeling,10 years,0.5247960528059833,0.4073184547417928,0.932114507547776,22811412.13387201,9,4899288.272243406,2534601.348208001,1822189.3549916248,1.8,1165421214.3710182,455,2561365.30630993,4972293.393411724
TR461848,Hartford - Excess of Loss 2024,Excess of Loss,Property,Hartford,Lloyd's of London,GBP,Canada,2024-01-01,2024-12-31,77746528.59977911,0.0,0.0388989680501895,1305827.166987172,11752444.502884546,0.0,0.0,92890164.89901792,0.0556689530173628,77%-115%,0.0,0,Exposure Rating,5 years,0.66476443663842,0.2416832925725226,0.9064477292109426,39929274.89605449,12,4898906.835337757,3327439.5746712075,1771240.3009832196,2.4000000000000004,962758182.6069685,359,2681777.667428882,4981763.268209016
TR461255,Hartford - Catastrophe 2024,Catastrophe,Motor,Hartford,Hannover Re,EUR,United States,2024-01-01,2024-12-31,41341993.90391858,0.0,0.0251383544693126,18826928.864876423,263577004.10826993,0.0,34401846.99212932,0.0,0.0,Not Available,790731012.3248098,4,Cat Modeling,5 years,0.8116167191852519,0.310980321080521,1.1225970402657728,15929551.913997687,6,4781068.545909237,2654925.3189996146,1914693.7401349612,1.2000000000000002,946203933.2933018,361,2621063.52712826,4978787.636950299
TR858090,State Farm - Catastrophe 2024,Catastrophe,Casualty,State Farm,Lloyd's of London,CAD,United States,2024-01-01,2024-12-31,9364873.358004386,0.0,0.0453468276553497,11886694.254993,213960496.58987397,0.0,0.0,10691744.499042084,0.15178140649244,80%-122%,1069802482.94937,1,Cat Modeling,10 years,0.967527725306306,0.4088693421806374,1.3763970674869437,31811874.96002202,12,4219548.205037576,2650989.5800018352,1055143.9674762492,2.4000000000000004,386888853.88553196,147,2631896.9652077006,4990141.034707046
TR489298,Hartford - Surplus 2024,Surplus,Motor,Hartford,SCOR,CAD,United States,2024-01-01,2024-12-31,7660545.450699708,0.1898546753407595,0.0102802867537631,1739421.6399917332,15654794.7599256,0.0,6759294.213498456,8705233.373590415,0.1988012224494501,88%-121%,0.0,0,Original Terms,15 years,0.8682027507839396,0.4198566968736258,1.2880594476575653,31993196.93761598,11,4349510.420922209,2908472.4488741797,1252876.3243596188,2.2,913147804.2781348,341,2677852.7984696035,4972925.3940580115
TR448550,State Farm - Catastrophe 2024,Catastrophe,Marine,State Farm,SCOR,CAD,Canada,2024-01-01,2024-12-31,48303037.29792344,0.0,0.0171573934401256,30648597.257109176,521026153.370856,0.0,0.0,0.0,0.0,Not Available,1042052306.741712,1,Experience Rating,3 years,0.5863614198683449,0.2903300169407633,0.8766914368091082,21762251.05158524,7,4290548.304978045,3108893.00736932,1034233.206037569,1.4000000000000001,584296267.4170798,219,2668019.485922739,4969315.100351491
