treaty_id,treaty_name,treaty_type,business_line,cedant,reinsurer,currency,territory,inception_date,expiry_date,premium,commission,brokerage,retention,limit,cession_rate,minimum_premium,maximum_premium,profit_commission,loss_corridor,aggregate_limit,reinstatements,rating_method,experience_period,loss_ratio,expense_ratio,combined_ratio
TR142604,Chubb - Surplus 2024,Surplus,Motor,Chubb,Swiss Re,GBP,United States,2024-01-01,2024-12-31,97544700.8048225,0.21756011255941668,0.04312705920041802,838543.0169174582,6708344.135339665,0.0,84426759.10713214,115005114.79790895,0.18994724805308288,Not Available,0.0,0,Original Terms,15 years,1.1927774812855119,0.27686517645451963,1.4696426577400314
TR440376,AIG - Surplus 2024,Surplus,Motor,AIG,Lloyd's of London,EUR,United Kingdom,2024-01-01,2024-12-31,96351472.43676366,0.21462922982517693,0.03608208518216875,1758175.5465793232,7032702.186317293,0.0,87918292.57302201,0.0,0.15482044544911205,Not Available,0.0,0,Original Terms,15 years,0.6710576559096464,0.43288559325522347,1.1039432491648697
TR202954,Hartford - Surplus 2024,Surplus,Casualty,Hartford,Swiss Re,GBP,United States,2024-01-01,2024-12-31,18963401.848028697,0.2158899521984518,0.022322612787037864,1708988.324577645,11962918.272043515,0.0,16913142.16442454,20119494.940495517,0.0,Not Available,0.0,0,Experience Rating,5 years,0.46703743987145485,0.41867522561560633,0.8857126654870612
TR164686,Allstate - Excess of Loss 2024,Excess of Loss,Motor,Allstate,Hannover Re,USD,United States,2024-01-01,2024-12-31,52222646.684350625,0.0,0.025406902609310666,6402683.7085651895,19208051.125695568,0.0,42589526.562316775,0.0,0.13265635145423016,94%-107%,0.0,0,Exposure Rating,10 years,1.1569444455478806,0.42518793466175686,1.5821323802096374
TR700150,AIG - Catastrophe 2024,Catastrophe,Health,AIG,SCOR,CAD,United Kingdom,2024-01-01,2024-12-31,7311346.336347285,0.0,0.03779288520054538,20444445.33425633,327111125.34810126,0.0,5911805.438909736,8757356.262334703,0.05005125170227043,Not Available,981333376.0443038,1,Experience Rating,10 years,1.191918686908418,0.30287228447416314,1.494790971382581
TR274466,State Farm - Excess of Loss 2024,Excess of Loss,Health,State Farm,Swiss Re,USD,United States,2024-01-01,2024-12-31,19811550.241561163,0.0,0.012701797294772308,9368714.390227403,168636859.02409327,0.0,0.0,0.0,0.0,Not Available,0.0,0,Experience Rating,5 years,0.4284452359300859,0.30898783646368516,0.737433072393771
TR657942,Chubb - Excess of Loss 2024,Excess of Loss,Property,Chubb,Munich Re,USD,Germany,2024-01-01,2024-12-31,34870761.60004729,0.0,0.023555326865982495,1977879.0216283228,33623943.36768149,0.0,29942331.485071182,40002768.395448685,0.0,Not Available,0.0,0,Experience Rating,5 years,0.4639456928794805,0.27993797956940675,0.7438836724488873
TR228234,State Farm - Catastrophe 2024,Catastrophe,Motor,State Farm,Swiss Re,GBP,United Kingdom,2024-01-01,2024-12-31,84269784.92282647,0.0,0.040121597701662404,85351164.35144632,1707023287.0289264,0.0,78578762.17456391,96016415.1664603,0.0,Not Available,8535116435.144632,1,Original Terms,10 years,0.49078973173079793,0.25953387465287253,0.7503236063836705
TR520966,AIG - Surplus 2024,Surplus,Aviation,AIG,Hannover Re,CAD,France,2024-01-01,2024-12-31,47870505.46358776,0.2587932796000493,0.025349301445510293,1012620.7785167386,10126207.785167385,0.0,0.0,53418052.642294645,0.17268987887512122,88%-111%,0.0,0,Exposure Rating,5 years,1.066280776435124,0.23374234077616923,1.3000231172112933
TR688747,Hartford - Excess of Loss 2024,Excess of Loss,Property,Hartford,Lloyd's of London,GBP,Canada,2024-01-01,2024-12-31,91054893.45986892,0.0,0.012286534125156354,5748981.040841698,34493886.245050184,0.0,85548639.37117514,105853418.8996284,0.13471756475081342,Not Available,0.0,0,Cat Modeling,5 years,1.0095283028586337,0.18207563427190632,1.19160393713054
TR260426,AIG - Catastrophe 2024,Catastrophe,Aviation,AIG,SCOR,CAD,United States,2024-01-01,2024-12-31,92295766.89250243,0.0,0.013277898096788676,80837915.60492505,1616758312.098501,0.0,82518873.68887046,97248095.90704173,0.19839973211096573,95%-106%,8083791560.492505,4,Cat Modeling,5 years,0.4997787198143415,0.3460092226822242,0.8457879424965657
TR724472,Allstate - Quota Share 2024,Quota Share,Health,Allstate,SCOR,GBP,United States,2024-01-01,2024-12-31,51257667.03656034,0.2077958373677347,0.022116350200890283,0.43275369589218016,0.0,0.5672463041078198,0.0,58290493.95848858,0.06180100943310051,77%-114%,0.0,0,Original Terms,3 years,0.48012377332660106,0.34472621589668273,0.8248499892232838
TR657190,Chubb - Surplus 2024,Surplus,Property,Chubb,SCOR,CAD,Germany,2024-01-01,2024-12-31,14901830.254502337,0.21084318653498516,0.01799610532744008,1051273.3266262254,6307639.959757352,0.0,12408128.937310308,17339329.396744158,0.05511092820610525,Not Available,0.0,0,Exposure Rating,5 years,0.9731133629854126,0.37124870306954727,1.34436206605496
TR235845,State Farm - Excess of Loss 2024,Excess of Loss,Marine,State Farm,Hannover Re,EUR,United States,2024-01-01,2024-12-31,73997400.34587602,0.0,0.042019913808123296,7406921.325123961,125917662.52710734,0.0,63650872.901349165,0.0,0.0,95%-124%,0.0,0,Exposure Rating,15 years,0.4203473083196996,0.23573804726830216,0.6560853555880017
TR562208,AIG - Surplus 2024,Surplus,Motor,AIG,SCOR,EUR,Germany,2024-01-01,2024-12-31,12939055.128601002,0.21479246357235524,0.04637835525845822,1009784.1049542505,10097841.049542505,0.0,11325191.527237428,14963855.470789645,0.0,Not Available,0.0,0,Experience Rating,15 years,0.757666835213126,0.16844419940381575,0.9261110346169418
TR426221,State Farm - Excess of Loss 2024,Excess of Loss,Casualty,State Farm,Lloyd's of London,GBP,Canada,2024-01-01,2024-12-31,1315505.6751838555,0.0,0.03479274623088989,5602300.612634892,28011503.063174456,0.0,0.0,1467298.5089616422,0.07306859415201444,81%-110%,0.0,0,Cat Modeling,10 years,1.1882448622300061,0.4352926518275324,1.6235375140575385
TR581280,Hartford - Quota Share 2024,Quota Share,Motor,Hartford,SCOR,CAD,France,2024-01-01,2024-12-31,74215913.5839278,0.24634205952503674,0.013560419019987249,0.7485957417493195,0.0,0.25140425825068047,59907220.01515156,87433557.17488773,0.05395049037616719,87%-116%,0.0,0,Original Terms,5 years,0.9446681083275704,0.25233643170582337,1.1970045400333937
TR651788,Allstate - Excess of Loss 2024,Excess of Loss,Property,Allstate,Swiss Re,CAD,France,2024-01-01,2024-12-31,78685077.0675179,0.0,0.010683328078702772,2317019.492332372,25487214.41565609,0.0,73570629.70289883,0.0,0.15254890267421287,91%-107%,0.0,0,Experience Rating,15 years,0.44643836386566643,0.32701400920720924,0.7734523730728757
TR599274,Hartford - Excess of Loss 2024,Excess of Loss,Marine,Hartford,SCOR,USD,Canada,2024-01-01,2024-12-31,22547620.574815407,0.0,0.03702363112364711,5570076.7287458405,22280306.914983362,0.0,19420707.82819603,24713145.65957622,0.12589951288685977,77%-105%,0.0,0,Original Terms,3 years,1.0655129524302067,0.4062976353219132,1.47181058775212
TR380710,Hartford - Surplus 2024,Surplus,Property,Hartford,Lloyd's of London,USD,United States,2024-01-01,2024-12-31,3615444.3082578126,0.15375309996403158,0.0326951355921075,1972961.3874647575,15783691.09971806,0.0,2980468.5676011187,4044371.1737739025,0.1343966789925945,Not Available,0.0,0,Original Terms,15 years,0.5498367310298582,0.3419008247446471,0.8917375557745053
TR521229,Allstate - Catastrophe 2024,Catastrophe,Motor,Allstate,SCOR,EUR,France,2024-01-01,2024-12-31,95448801.01580267,0.0,0.039628329823027254,53699552.368277065,859192837.892433,0.0,81299939.81626798,107580963.16438574,0.05853979010824591,77%-119%,4295964189.462165,1,Cat Modeling,10 years,0.47521868540190226,0.15162851076869094,0.6268471961705933
TR916065,Hartford - Catastrophe 2024,Catastrophe,Casualty,Hartford,Swiss Re,USD,Canada,2024-01-01,2024-12-31,68516373.73696898,0.0,0.021674308260779585,69189291.34126493,761082204.7539142,0.0,61413622.95756718,81658153.50791653,0.10528871483517481,84%-118%,3805411023.7695713,1,Experience Rating,3 years,0.7022570007257444,0.3917342262514891,1.0939912269772334
TR319024,AIG - Catastrophe 2024,Catastrophe,Property,AIG,Munich Re,USD,Germany,2024-01-01,2024-12-31,6469397.999828828,0.0,0.044618624502042126,90560441.54110666,1720648389.2810264,0.0,5669631.918228944,7329414.5397016965,0.18604717832210343,Not Available,8603241946.405132,2,Experience Rating,15 years,0.4103819385423128,0.3647838615121272,0.77516580005444
TR708597,AIG - Surplus 2024,Surplus,Marine,AIG,Hannover Re,EUR,United States,2024-01-01,2024-12-31,92749027.86158447,0.22118712949935843,0.03067109547750308,1230361.6009296374,6151808.004648187,0.0,76843954.46663646,98679191.81863138,0.0,Not Available,0.0,0,Cat Modeling,15 years,0.6276672336469551,0.2483474411644086,0.8760146748113637
TR408573,AIG - Excess of Loss 2024,Excess of Loss,Health,AIG,Hannover Re,EUR,United Kingdom,2024-01-01,2024-12-31,33269562.017292984,0.0,0.03935403597503068,9241568.813139092,101657256.94453001,0.0,30456651.43223171,36761519.88831701,0.0,Not Available,0.0,0,Cat Modeling,10 years,0.5247960528059833,0.40731845474179285,0.9321145075477761
TR461848,Hartford - Excess of Loss 2024,Excess of Loss,Property,Hartford,Lloyd's of London,GBP,Canada,2024-01-01,2024-12-31,77746528.59977911,0.0,0.03889896805018954,1305827.1669871719,11752444.502884546,0.0,0.0,92890164.89901793,0.05566895301736283,77%-115%,0.0,0,Exposure Rating,5 years,0.66476443663842,0.24168329257252263,0.9064477292109426
TR461255,Hartford - Catastrophe 2024,Catastrophe,Motor,Hartford,Hannover Re,EUR,United States,2024-01-01,2024-12-31,41341993.90391858,0.0,0.025138354469312688,18826928.864876423,263577004.10826993,0.0,34401846.99212932,0.0,0.0,Not Available,790731012.3248098,4,Cat Modeling,5 years,0.8116167191852519,0.310980321080521,1.1225970402657728
TR858090,State Farm - Catastrophe 2024,Catastrophe,Casualty,State Farm,Lloyd's of London,CAD,United States,2024-01-01,2024-12-31,9364873.358004386,0.0,0.04534682765534976,11886694.254993,213960496.58987397,0.0,0.0,10691744.499042084,0.15178140649244007,80%-122%,1069802482.9493699,1,Cat Modeling,10 years,0.9675277253063059,0.4088693421806374,1.3763970674869435
TR489298,Hartford - Surplus 2024,Surplus,Motor,Hartford,SCOR,CAD,United States,2024-01-01,2024-12-31,7660545.450699708,0.1898546753407595,0.0102802867537631,1739421.6399917332,15654794.7599256,0.0,6759294.213498456,8705233.373590415,0.1988012224494501,88%-121%,0.0,0,Original Terms,15 years,0.8682027507839396,0.4198566968736258,1.2880594476575653
TR448550,State Farm - Catastrophe 2024,Catastrophe,Marine,State Farm,SCOR,CAD,Canada,2024-01-01,2024-12-31,48303037.29792344,0.0,0.017157393440125696,30648597.257109176,521026153.370856,0.0,0.0,0.0,0.0,Not Available,1042052306.741712,1,Experience Rating,3 years,0.5863614198683449,0.2903300169407633,0.8766914368091082
TR598491,State Farm - Catastrophe 2024,Catastrophe,Health,State Farm,Lloyd's of London,CAD,United States,2024-01-01,2024-12-31,15796987.27806125,0.0,0.03392508618726029,80332697.0039157,1606653940.0783138,0.0,0.0,18274946.695356205,0.18798517927135455,80%-120%,8033269700.391569,2,Experience Rating,15 years,0.47830263034659093,0.1602107000144958,0.6385133303610867
TR727693,Allstate - Surplus 2024,Surplus,Property,Allstate,Lloyd's of London,USD,Canada,2024-01-01,2024-12-31,83436824.78057338,0.2897435101636805,0.010270309804773267,843572.7667605837,4217863.833802919,0.0,0.0,0.0,0.0,Not Available,0.0,0,Original Terms,15 years,0.7692999432676537,0.20445398667496045,0.9737539299426141
TR151395,Allstate - Surplus 2024,Surplus,Motor,Allstate,Munich Re,EUR,France,2024-01-01,2024-12-31,65251943.1668112,0.16889252470474447,0.024182481397849172,1195875.1456461153,8371126.019522807,0.0,58400185.76677613,71094240.3087003,0.13661059554866728,Not Available,0.0,0,Cat Modeling,10 years,0.9520927256294744,0.23456330061128644,1.1866560262407608
TR366402,State Farm - Excess of Loss 2024,Excess of Loss,Marine,State Farm,Munich Re,GBP,France,2024-01-01,2024-12-31,44630195.01581785,0.0,0.026687807051156795,4170930.3724964326,50051164.46995719,0.0,0.0,0.0,0.15073836169343569,83%-113%,0.0,0,Cat Modeling,3 years,0.6416434584163573,0.15934193424657114,0.8009853926629285
TR726743,Hartford - Quota Share 2024,Quota Share,Casualty,Hartford,Lloyd's of London,CAD,United States,2024-01-01,2024-12-31,1152296.8851217022,0.29134734402192686,0.013088431014560609,0.26335357259135495,0.0,0.736646427408645,1044367.4542050697,1220651.4122380253,0.0,Not Available,0.0,0,Exposure Rating,10 years,1.0471503772253423,0.2224921000991149,1.2696424773244572
TR389737,Chubb - Excess of Loss 2024,Excess of Loss,Marine,Chubb,Swiss Re,CAD,United Kingdom,2024-01-01,2024-12-31,32267904.097125605,0.0,0.045438407403929695,1345748.1632329763,2691496.3264659527,0.0,27415762.90251401,35343840.22914356,0.0,89%-117%,0.0,0,Cat Modeling,5 years,0.7371020672466249,0.20083764376908492,0.9379397110157097
TR441486,Allstate - Catastrophe 2024,Catastrophe,Marine,Allstate,Lloyd's of London,CAD,United Kingdom,2024-01-01,2024-12-31,62509095.18208574,0.0,0.03183372147011985,42671551.662810475,469387068.29091525,0.0,0.0,68862887.6510464,0.19127433584827686,76%-115%,2346935341.4545765,4,Original Terms,15 years,0.44052164101506475,0.235156807058221,0.6756784480732858
TR926493,Hartford - Quota Share 2024,Quota Share,Marine,Hartford,Hannover Re,GBP,France,2024-01-01,2024-12-31,66390046.38635864,0.2990158039754083,0.0106254495433349,0.7914218070704202,0.0,0.20857819292957977,53580011.539651565,0.0,0.0,89%-121%,0.0,0,Experience Rating,10 years,0.5597229226312846,0.2939602599233332,0.8536831825546178
TR719785,Hartford - Quota Share 2024,Quota Share,Property,Hartford,Hannover Re,CAD,France,2024-01-01,2024-12-31,66471096.23648814,0.23453925071286402,0.040804280731540604,0.5066602854661373,0.0,0.49333971453386266,54643315.763650775,70727617.61110002,0.16039500731488324,Not Available,0.0,0,Original Terms,3 years,1.1771917627442514,0.31876409966247266,1.4959558624067242
TR785415,AIG - Catastrophe 2024,Catastrophe,Marine,AIG,Hannover Re,USD,United Kingdom,2024-01-01,2024-12-31,46137209.69400978,0.0,0.017746254565886712,77416474.45100798,1393496540.1181436,0.0,39597573.27109566,51813786.871629275,0.06255816929609684,88%-122%,5573986160.472574,1,Experience Rating,10 years,1.138180124137293,0.3385155779561388,1.476695702093432
TR265621,Allstate - Excess of Loss 2024,Excess of Loss,Aviation,Allstate,SCOR,GBP,Canada,2024-01-01,2024-12-31,68310866.88491188,0.0,0.01957308466270726,2221003.4001306924,42199064.60248315,0.0,64255894.33588515,81219691.58381282,0.0,Not Available,0.0,0,Cat Modeling,5 years,0.5549945190172381,0.17673106176789893,0.731725580785137
TR302299,State Farm - Excess of Loss 2024,Excess of Loss,Health,State Farm,Hannover Re,CAD,Germany,2024-01-01,2024-12-31,84864473.40947068,0.0,0.023453694048367862,5590453.273104079,22361813.092416316,0.0,74295042.77500664,93490681.40460731,0.1108476793783953,88%-111%,0.0,0,Experience Rating,10 years,1.0595273444130775,0.4112143626633933,1.4707417070764708
TR381067,State Farm - Catastrophe 2024,Catastrophe,Health,State Farm,SCOR,EUR,Germany,2024-01-01,2024-12-31,22887176.683242723,0.0,0.03569345066651813,41960311.63941184,587444362.9517658,0.0,0.0,24269215.933630437,0.0709516171684629,Not Available,1762333088.8552973,2,Original Terms,10 years,0.4967118591758022,0.3739141402239662,0.8706259993997684
TR910547,AIG - Quota Share 2024,Quota Share,Aviation,AIG,SCOR,USD,Germany,2024-01-01,2024-12-31,83754631.45494358,0.18943530771256423,0.02492551748840146,0.32069726308034496,0.0,0.679302736919655,0.0,0.0,0.0,78%-115%,0.0,0,Exposure Rating,10 years,0.4449476939838024,0.28071917329394314,0.7256668672777455
TR234594,Chubb - Quota Share 2024,Quota Share,Health,Chubb,SCOR,GBP,United Kingdom,2024-01-01,2024-12-31,34990731.38466645,0.22834733359012266,0.038026521597716016,0.5002072138921929,0.0,0.49979278610780703,28135045.53861894,39800806.98061581,0.0,Not Available,0.0,0,Original Terms,15 years,1.1513549427119856,0.41124106586374964,1.5625960085757353
TR368244,Chubb - Surplus 2024,Surplus,Casualty,Chubb,Swiss Re,EUR,France,2024-01-01,2024-12-31,59016319.690905385,0.2761225187488661,0.03726518511567701,1709623.7479731287,10257742.487838771,0.0,53654247.50044388,67498162.69498083,0.12688579222063534,82%-115%,0.0,0,Experience Rating,10 years,0.9265924043626145,0.1708694476293845,1.097461851991999
TR242293,Allstate - Surplus 2024,Surplus,Property,Allstate,SCOR,USD,United States,2024-01-01,2024-12-31,71438141.14185198,0.287588827346301,0.01456770989703227,1447529.303311829,4342587.909935487,0.0,62509686.76641707,79539578.67091145,0.0,92%-124%,0.0,0,Cat Modeling,5 years,0.9689107405766929,0.217120642668787,1.1860313832454799
TR614215,Hartford - Quota Share 2024,Quota Share,Property,Hartford,SCOR,EUR,United Kingdom,2024-01-01,2024-12-31,67081929.181232,0.17498139490436876,0.02583067244696219,0.24910867887458155,0.0,0.7508913211254185,0.0,0.0,0.056154308523758224,Not Available,0.0,0,Original Terms,10 years,0.7447175536727316,0.2652962799455484,1.01001383361828
TR877674,State Farm - Catastrophe 2024,Catastrophe,Casualty,State Farm,Lloyd's of London,EUR,United Kingdom,2024-01-01,2024-12-31,89407571.80223098,0.0,0.031550364423839364,43405640.66045305,520867687.9254366,0.0,75086435.33451724,98079693.85176288,0.0,78%-117%,2083470751.7017465,1,Cat Modeling,3 years,1.0438313257271714,0.42234298567063433,1.4661743113978059
TR211502,Allstate - Surplus 2024,Surplus,Motor,Allstate,Munich Re,CAD,France,2024-01-01,2024-12-31,9269449.264423992,0.2753291598835357,0.04533065047619378,1264446.1065423307,7586676.639253984,0.0,8100898.893406369,0.0,0.14391008804243308,87%-111%,0.0,0,Experience Rating,5 years,0.4820888226865527,0.4291462664427086,0.9112350891292613
TR486757,State Farm - Quota Share 2024,Quota Share,Health,State Farm,Hannover Re,USD,Germany,2024-01-01,2024-12-31,52807879.5306323,0.3223320150234331,0.04090119083081014,0.23123279768977612,0.0,0.7687672023102239,45579841.88331068,0.0,0.18974113864916603,88%-108%,0.0,0,Cat Modeling,15 years,1.1662126450009023,0.292998773393627,1.4592114183945293
TR691151,Allstate - Excess of Loss 2024,Excess of Loss,Motor,Allstate,Swiss Re,CAD,United Kingdom,2024-01-01,2024-12-31,78641800.11945596,0.0,0.04343132015932995,4523545.112845351,36188360.90276281,0.0,0.0,0.0,0.0,83%-113%,0.0,0,Exposure Rating,3 years,1.0324028871154094,0.3792739637885159,1.4116768509039253
TR268871,Allstate - Surplus 2024,Surplus,Casualty,Allstate,SCOR,GBP,Germany,2024-01-01,2024-12-31,58698973.94807692,0.2917202747969546,0.018157428233941626,899678.6671186176,5398072.002711706,0.0,51088090.412922494,61662378.62808352,0.0623188618274794,Not Available,0.0,0,Original Terms,5 years,1.1347164964177234,0.3725949216947284,1.5073114181124518
TR535795,Allstate - Excess of Loss 2024,Excess of Loss,Aviation,Allstate,SCOR,CAD,United States,2024-01-01,2024-12-31,14150731.076145936,0.0,0.045203436033891514,9054367.366403667,172032979.96166968,0.0,0.0,15437761.04336412,0.17028973100760603,Not Available,0.0,0,Exposure Rating,10 years,0.45413428193127087,0.2881554191704908,0.7422897011017617
TR219175,State Farm - Surplus 2024,Surplus,Aviation,State Farm,Munich Re,USD,United States,2024-01-01,2024-12-31,15631135.832963943,0.22548791054874945,0.04338748964325194,1878048.1787847707,7512192.715139083,0.0,13287980.784760425,17785376.61320732,0.09791013811742924,80%-109%,0.0,0,Exposure Rating,5 years,0.42954713340559353,0.43759014365973536,0.867137277065329
TR113664,State Farm - Quota Share 2024,Quota Share,Motor,State Farm,Lloyd's of London,EUR,United Kingdom,2024-01-01,2024-12-31,19447802.983201433,0.18882544652538175,0.03659439317047395,0.6274721153665113,0.0,0.37252788463348874,17282861.755826935,20918506.070991974,0.12439766570645582,Not Available,0.0,0,Cat Modeling,15 years,0.5057059214766328,0.336603206254079,0.8423091277307119
TR189736,Allstate - Excess of Loss 2024,Excess of Loss,Health,Allstate,Lloyd's of London,EUR,United Kingdom,2024-01-01,2024-12-31,80840045.63367297,0.0,0.03220539435328656,3897688.521410355,11693065.564231064,0.0,72577288.67419322,94418636.16622964,0.13586367626112772,Not Available,0.0,0,Cat Modeling,3 years,1.0729624280713335,0.3013860962567423,1.3743485243280757
TR713197,Allstate - Catastrophe 2024,Catastrophe,Aviation,Allstate,Swiss Re,USD,Canada,2024-01-01,2024-12-31,58983682.004510805,0.0,0.03506213536893112,42197692.11266135,548569997.4645975,0.0,55065505.741153695,63772588.37169542,0.1949154269030069,89%-109%,2194279989.85839,2,Cat Modeling,10 years,0.8381063854308761,0.27305121617386907,1.111157601604745
TR125708,Chubb - Excess of Loss 2024,Excess of Loss,Motor,Chubb,Munich Re,GBP,Germany,2024-01-01,2024-12-31,8088100.170999248,0.0,0.037286638214557556,2060716.2769533305,20607162.769533306,0.0,6842645.6150277555,0.0,0.15845053432250572,Not Available,0.0,0,Experience Rating,5 years,0.5917735941389191,0.3108688346872936,0.9026424288262127
TR361536,Hartford - Quota Share 2024,Quota Share,Property,Hartford,Swiss Re,EUR,United Kingdom,2024-01-01,2024-12-31,21145773.4090756,0.21249653426411727,0.018417021369051365,0.5704992077284037,0.0,0.42950079227159627,0.0,23631415.390989,0.19341714857878034,77%-115%,0.0,0,Cat Modeling,3 years,0.5954823303675105,0.30788970977676555,0.9033720401442761
TR790778,Allstate - Catastrophe 2024,Catastrophe,Casualty,Allstate,Swiss Re,EUR,United Kingdom,2024-01-01,2024-12-31,85416990.50170846,0.0,0.033757248228920185,63571366.71991109,508570933.7592887,0.0,75516624.93935888,94622280.3249082,0.08800573574302462,79%-109%,2034283735.037155,2,Experience Rating,15 years,0.5787951866466452,0.2665308943282437,0.8453260809748888
TR554383,AIG - Catastrophe 2024,Catastrophe,Aviation,AIG,Lloyd's of London,GBP,Canada,2024-01-01,2024-12-31,41106379.14118275,0.0,0.03589700416821907,55539572.00769624,1055251868.1462286,0.0,37360718.47709476,43967428.928683005,0.14208670228713358,81%-107%,3165755604.4386854,2,Original Terms,5 years,0.5183322976959442,0.18976259188347128,0.7080948895794155
TR605385,Hartford - Surplus 2024,Surplus,Health,Hartford,Lloyd's of London,USD,United Kingdom,2024-01-01,2024-12-31,13867616.728529468,0.2651974086930558,0.0103781606908065,1959137.134114681,17632234.20703213,0.0,11571228.15399512,15254768.309492186,0.0,Not Available,0.0,0,Cat Modeling,15 years,0.5920281108574371,0.19773709025981318,0.7897652011172502
TR386347,AIG - Surplus 2024,Surplus,Health,AIG,Munich Re,USD,Germany,2024-01-01,2024-12-31,36330501.99028428,0.15273228490068236,0.019120941711184877,1619743.1763017916,12957945.410414333,0.0,0.0,39739574.69141396,0.12370891195891309,Not Available,0.0,0,Cat Modeling,5 years,1.1263836035564363,0.2616395758274805,1.3880231793839168
TR662082,Chubb - Quota Share 2024,Quota Share,Aviation,Chubb,Swiss Re,USD,Canada,2024-01-01,2024-12-31,59130307.02945385,0.166570742708393,0.03592076936740813,0.6610953128466999,0.0,0.33890468715330013,52397727.97847494,67485778.41080637,0.1579401780255575,Not Available,0.0,0,Experience Rating,15 years,0.7536940625358505,0.15630140008749702,0.9099954626233475
TR225225,Chubb - Quota Share 2024,Quota Share,Marine,Chubb,SCOR,CAD,United States,2024-01-01,2024-12-31,16464002.369214876,0.24207968606787106,0.041988579152077925,0.23817170486291683,0.0,0.7618282951370832,15123276.498816978,18337112.8355431,0.1372092018839491,Not Available,0.0,0,Experience Rating,5 years,0.6971770053355724,0.17064404493588942,0.8678210502714618
TR585914,AIG - Quota Share 2024,Quota Share,Aviation,AIG,Lloyd's of London,CAD,United Kingdom,2024-01-01,2024-12-31,50499250.360574275,0.171136928915813,0.045689596764370996,0.5026388247193381,0.0,0.497361175280662,42074750.29170052,59417828.2889119,0.0,75%-120%,0.0,0,Exposure Rating,3 years,1.067493471509017,0.16502657937009257,1.2325200508791094
TR580211,State Farm - Excess of Loss 2024,Excess of Loss,Marine,State Farm,Swiss Re,USD,France,2024-01-01,2024-12-31,61864953.6167776,0.0,0.037696806978883626,8858644.087429956,79727796.7868696,0.0,0.0,0.0,0.0,81%-116%,0.0,0,Exposure Rating,10 years,0.6037158114238744,0.3056308008102778,0.9093466122341523
TR424321,Allstate - Quota Share 2024,Quota Share,Casualty,Allstate,Swiss Re,GBP,Canada,2024-01-01,2024-12-31,25371860.99039134,0.1775207107059209,0.011771882440379322,0.240048740058463,0.0,0.759951259941537,20899569.82444939,29066148.905620687,0.11616091173949529,Not Available,0.0,0,Exposure Rating,15 years,0.6115853921797031,0.26056266214720303,0.8721480543269061
TR187226,State Farm - Excess of Loss 2024,Excess of Loss,Motor,State Farm,SCOR,EUR,Canada,2024-01-01,2024-12-31,96356143.98837155,0.0,0.03228135700252495,6528709.412811859,97930641.19217788,0.0,88008061.72823232,0.0,0.06795643256200384,Not Available,0.0,0,Experience Rating,10 years,1.0164514464374945,0.3706763862028972,1.3871278326403917
TR158983,State Farm - Quota Share 2024,Quota Share,Motor,State Farm,SCOR,EUR,United States,2024-01-01,2024-12-31,7851529.373804307,0.31279440250207424,0.021229129427317917,0.3929987989041027,0.0,0.6070012010958973,6461451.462308779,0.0,0.1642815853601965,Not Available,0.0,0,Experience Rating,15 years,0.47065586920405,0.16798910189459637,0.6386449710986464
TR314636,State Farm - Quota Share 2024,Quota Share,Property,State Farm,Lloyd's of London,CAD,Canada,2024-01-01,2024-12-31,4369291.027476768,0.1807788434572414,0.03028470823388557,0.6223266630193075,0.0,0.3776733369806925,0.0,4936924.905333054,0.0,80%-123%,0.0,0,Experience Rating,10 years,0.6646813472289848,0.38231025521380935,1.046991602442794
TR350665,AIG - Quota Share 2024,Quota Share,Casualty,AIG,SCOR,EUR,United States,2024-01-01,2024-12-31,48616699.26404767,0.31518971540189017,0.021234169909843042,0.6762633050504838,0.0,0.3237366949495162,43251360.64573667,54352814.518714905,0.0,94%-110%,0.0,0,Original Terms,15 years,0.47626627505997493,0.27668459323720707,0.7529508682971819
TR553820,AIG - Surplus 2024,Surplus,Motor,AIG,Hannover Re,EUR,Canada,2024-01-01,2024-12-31,55173169.567646086,0.1578318692502054,0.015003735807377142,865923.8480355468,6927390.784284375,0.0,49139418.26678412,63334313.68505134,0.10156696562428572,Not Available,0.0,0,Experience Rating,5 years,0.789739790114458,0.33339174559429463,1.1231315357087528
TR239388,State Farm - Catastrophe 2024,Catastrophe,Motor,State Farm,Munich Re,USD,Germany,2024-01-01,2024-12-31,39802793.42635196,0.0,0.013407990433218027,53960827.302754566,701490754.9358094,0.0,36762561.729613736,44322638.583015695,0.13419652501056878,Not Available,1402981509.8716187,4,Original Terms,15 years,0.5975285343390303,0.2406471437294881,0.8381756780685183
TR169581,AIG - Catastrophe 2024,Catastrophe,Marine,AIG,SCOR,CAD,Canada,2024-01-01,2024-12-31,9350622.33826195,0.0,0.046576041014319974,72854311.7564592,364271558.78229606,0.0,8809286.525044704,10236287.472545573,0.16314117167575942,86%-108%,728543117.5645921,1,Experience Rating,10 years,0.8564709588425753,0.3940305111883202,1.2505014700308954
TR901804,Chubb - Quota Share 2024,Quota Share,Casualty,Chubb,Munich Re,EUR,United States,2024-01-01,2024-12-31,99341038.26716992,0.33033862480987397,0.049869317667515,0.6271868720131181,0.0,0.37281312798688193,90148175.23991878,0.0,0.08418748799896678,81%-113%,0.0,0,Exposure Rating,10 years,1.0550040958311486,0.38245793154023155,1.4374620273713803
